id,name,normalized_name,category,subcategory,description,comarca,municipality,province,latitude,longitude,coordinates_source,coordinates_confidence,address,picnic,tables,benches,barbecue,drinking_water,fountain,toilets,bins,parking,shade,playground,sports_area,bathing,dogs_allowed,accessibility,camping,caravan,electricity,showers,picnic_confidence,tables_confidence,benches_confidence,barbecue_confidence,drinking_water_confidence,fountain_confidence,toilets_confidence,bins_confidence,parking_confidence,shade_confidence,playground_confidence,sports_area_confidence,bathing_confidence,dogs_allowed_confidence,accessibility_confidence,camping_confidence,caravan_confidence,electricity_confidence,showers_confidence,picnic_source,tables_source,benches_source,barbecue_source,drinking_water_source,fountain_source,toilets_source,bins_source,parking_source,shade_source,playground_source,sports_area_source,bathing_source,dogs_allowed_source,accessibility_source,camping_source,caravan_source,electricity_source,showers_source,opening_hours,contact,website,google_place_id,osm_id,official_source,sources,source_urls,verification_status,confidence_score,last_verified,notes,possible_duplicate,duplicate_of_candidates
REC00833,(sense nom - OSM),,patrimoni,creu_terme,,Segrià,Seròs,Lleida,41.459954,0.4053974,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4436448111,no,font_cartografica,https://www.openstreetmap.org/node/4436448111,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00834,(sense nom - OSM),,patrimoni,torre,,Segrià,Seròs,Lleida,41.4625954,0.4034014,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4460494549,no,font_cartografica,https://www.openstreetmap.org/node/4460494549,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00835,Jaciment de les Roques de Sant Formatge,jaciment de les roques de sant formatge,patrimoni,jaciment,,Segrià,Seròs,Lleida,41.459878,0.3991366,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4485451519,no,font_cartografica,https://www.openstreetmap.org/node/4485451519,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00836,(sense nom - OSM),,patrimoni,torre,,Segrià,la Granja d'Escarp,Lleida,41.4159165,0.3516867,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4496943067,no,font_cartografica,https://www.openstreetmap.org/node/4496943067,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00837,Torre del Fideuer,torre del fideuer,patrimoni,ruina,,Segrià,Seròs,Lleida,41.4090864,0.4396108,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4570585754,no,font_cartografica,https://www.openstreetmap.org/node/4570585754,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00838,(sense nom - OSM),,espai_lleure,parc_infantil,,Segrià,Lleida,Lleida,41.623504,0.6243213,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4597895993,no,font_cartografica,https://www.openstreetmap.org/node/4597895993,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00839,Parròquia de Sant Ignasi de Loiola,parroquia de sant ignasi de loiola,patrimoni,esglesia_ermita,,Segrià,Lleida,Lleida,41.6101962,0.6212206,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4600743094,no,font_cartografica,https://www.openstreetmap.org/node/4600743094,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00840,Camp de Petanca de la Mariola,camp de petanca de la mariola,espai_lleure,pista_esportiva,,Segrià,Lleida,Lleida,41.6122161,0.6082769,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4600743291,no,font_cartografica,https://www.openstreetmap.org/node/4600743291,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00841,Hostal Jerico,hostal jerico,acampada,alberg,,Segrià,Lleida,Lleida,41.615248,0.6222185,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4622360990,no,font_cartografica,https://www.openstreetmap.org/node/4622360990,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00842,(sense nom - OSM),,servei_puntual,font,,Segrià,Lleida,Lleida,41.6232215,0.6224851,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4629736310,no,font_cartografica,https://www.openstreetmap.org/node/4629736310,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00843,Camí Vilas de Baix,cami vilas de baix,patrimoni,monument,,Segrià,Aitona,Lleida,41.4730002,0.4544046,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4719845991,no,font_cartografica,https://www.openstreetmap.org/node/4719845991,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00844,Partida Matacanyes,partida matacanyes,patrimoni,monument,,Segrià,Seròs,Lleida,41.4762798,0.4094178,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4720018090,no,font_cartografica,https://www.openstreetmap.org/node/4720018090,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00845,Font de l'Estació,font de lestacio,servei_puntual,font,,Segrià,Lleida,Lleida,41.6202371,0.6317779,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4781179721,no,font_cartografica,https://www.openstreetmap.org/node/4781179721,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00846,Memorial a David Duaigües,memorial a david duaigues,patrimoni,memorial,,Segrià,Almatret,Lleida,41.3037887,0.3820585,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4793677609,no,font_cartografica,https://www.openstreetmap.org/node/4793677609,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 735, ""osm_id"": ""node/1221418197"", ""name"": ""Mirador David Duaigües"", ""distance_m"": 5.8, ""name_similarity"": 0.77}]"
REC00847,Creu de Terme,creu de terme,patrimoni,creu_terme,,Segrià,Almatret,Lleida,41.305318,0.4241376,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4793680445,no,font_cartografica,https://www.openstreetmap.org/node/4793680445,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00848,(sense nom - OSM),,espai_lleure,zona_picnic,,Segrià,Almatret,Lleida,41.3095741,0.4194391,osm,high,,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OpenStreetMap (tourism=picnic_site),,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4794714231,no,font_cartografica,https://www.openstreetmap.org/node/4794714231,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 848, ""osm_id"": ""node/4794714232"", ""name"": null, ""distance_m"": 8.1, ""name_similarity"": 0.0}]"
REC00849,(sense nom - OSM),,espai_lleure,zona_picnic,,Segrià,Almatret,Lleida,41.30959,0.4193443,osm,high,,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OpenStreetMap (tourism=picnic_site),,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4794714232,no,font_cartografica,https://www.openstreetmap.org/node/4794714232,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 847, ""osm_id"": ""node/4794714231"", ""name"": null, ""distance_m"": 8.1, ""name_similarity"": 0.0}]"
REC00850,Mirador del Cingle de la Pena,mirador del cingle de la pena,espai_lleure,mirador,,Segrià,Almatret,Lleida,41.310817,0.3905798,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4794714243,no,font_cartografica,https://www.openstreetmap.org/node/4794714243,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00851,Mirador de la Serra de la Pena,mirador de la serra de la pena,espai_lleure,mirador,,Segrià,Almatret,Lleida,41.3112226,0.3878098,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4794755170,no,font_cartografica,https://www.openstreetmap.org/node/4794755170,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00852,(sense nom - OSM),,patrimoni,torre,,Segrià,Almatret,Lleida,41.3049345,0.3838082,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4794977174,no,font_cartografica,https://www.openstreetmap.org/node/4794977174,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00853,(sense nom - OSM),,servei_puntual,banc,,Segrià,Alcarràs,Lleida,41.5604636,0.5203723,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4900567952,no,font_cartografica,https://www.openstreetmap.org/node/4900567952,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00854,(sense nom - OSM),,espai_lleure,parc_infantil,,Segrià,Alcarràs,Lleida,41.5621248,0.5278924,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4900567956,no,font_cartografica,https://www.openstreetmap.org/node/4900567956,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00855,(sense nom - OSM),,servei_puntual,banc,,Segrià,Lleida,Lleida,41.5801393,0.574598,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4900568149,no,font_cartografica,https://www.openstreetmap.org/node/4900568149,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00856,(sense nom - OSM),,espai_lleure,zona_picnic,,Segrià,Lleida,Lleida,41.5755426,0.5775722,osm,high,,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OpenStreetMap (tourism=picnic_site),,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4900568153,no,font_cartografica,https://www.openstreetmap.org/node/4900568153,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00857,(sense nom - OSM),,espai_lleure,zona_picnic,,Segrià,Albatàrrec,Lleida,41.5777313,0.5977187,osm,high,,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OpenStreetMap (tourism=picnic_site),,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4900568158,no,font_cartografica,https://www.openstreetmap.org/node/4900568158,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00858,Oficina de Turisme de Catalunya a Lleida,oficina de turisme de catalunya a lleida,patrimoni,punt_informacio,,Segrià,Lleida,Lleida,41.6199212,0.6326899,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,Mo-Fr 09:30-17:00,+34973248840,https://www.catalunya.com/,,node/4902204137,no,font_cartografica,https://www.openstreetmap.org/node/4902204137,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00859,Monument a Lluís Companys,monument a lluis companys,patrimoni,memorial,,Segrià,Lleida,Lleida,41.6120206,0.6165139,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4902627670,no,font_cartografica,https://www.openstreetmap.org/node/4902627670,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00860,(sense nom - OSM),,espai_lleure,parc_infantil,,Segrià,Lleida,Lleida,41.6321794,0.6321215,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/4940223170,no,font_cartografica,https://www.openstreetmap.org/node/4940223170,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00861,(sense nom - OSM),,servei_puntual,font,,Segrià,Lleida,Lleida,41.6060126,0.6240412,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5020581654,no,font_cartografica,https://www.openstreetmap.org/node/5020581654,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00862,(sense nom - OSM),,servei_puntual,font,,Segrià,Lleida,Lleida,41.6088704,0.6248301,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5020621216,no,font_cartografica,https://www.openstreetmap.org/node/5020621216,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00863,Grup Mariola,grup mariola,patrimoni,monument,,Segrià,Lleida,Lleida,41.6113106,0.6102718,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5172132526,no,font_cartografica,https://www.openstreetmap.org/node/5172132526,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00864,Año Mariano de 1954,ano mariano de 1954,patrimoni,memorial,,Segrià,Llardecans,Lleida,41.3746319,0.5491801,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5237182024,no,font_cartografica,https://www.openstreetmap.org/node/5237182024,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00865,Avió,avio,patrimoni,monument,,Segrià,Almacelles,Lleida,41.7180232,0.4516907,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5273634449,no,font_cartografica,https://www.openstreetmap.org/node/5273634449,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00866,Creu de Terme,creu de terme,patrimoni,creu_terme,,Segrià,Almacelles,Lleida,41.7177918,0.4507218,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5273634450,no,font_cartografica,https://www.openstreetmap.org/node/5273634450,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00867,Pagesos,pagesos,patrimoni,memorial,,Segrià,Lleida,Lleida,41.6116315,0.6142068,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5322148590,no,font_cartografica,https://www.openstreetmap.org/node/5322148590,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 868, ""osm_id"": ""node/5322148592"", ""name"": ""Memoria Pagesos"", ""distance_m"": 8.5, ""name_similarity"": 0.9}, {""index"": 1974, ""osm_id"": ""way/551075798"", ""name"": ""Plaça dels Pagesos"", ""distance_m"": 12.7, ""name_similarity"": 0.9}]"
REC00868,Obelisc,obelisc,patrimoni,memorial,,Segrià,Lleida,Lleida,41.6116045,0.6142058,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/5322148591,no,font_cartografica,https://www.openstreetmap.org/node/5322148591,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
